Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
2148,BMW,2020,3.5,Diesel,Automatic,295187,Used,56527.43,X3
2149,Toyota,2020,4.1,Diesel,Automatic,260705,Used,47415.4,RAV4
2150,Mercedes,2020,1.8,Petrol,Manual,69812,Used,83008.5,GLC
2151,Toyota,2020,2.5,Electric,Automatic,67664,Like New,54949.03,Prius
2152,Mercedes,2020,5.6,Electric,Manual,148843,New,94771.69,GLA
2153,Ford,2020,5.4,Diesel,Automatic,270041,Used,22273.56,Explorer
2154,Toyota,2020,2.9,Hybrid,Manual,31440,Used,87800.17,Corolla
2155,Ford,2020,3.5,Diesel,Automatic,159423,Like New,9638.09,Mustang
2156,Tesla,2020,2.5,Electric,Automatic,197170,Like New,28996.53,Model S
2157,Honda,2020,5.2,Diesel,Automatic,145512,Like New,47162.21,Accord
2158,Ford,2020,2.8,Petrol,Automatic,264038,Used,43132.73,Fiesta
2159,Ford,2020,3.5,Hybrid,Automatic,135024,Like New,47333.97,Fiesta
2160,Toyota,2020,3.6,Hybrid,Automatic,23466,Like New,73872.23,Corolla
2161,Honda,2020,4.3,Diesel,Automatic,91080,Used,33870.58,Civic
2162,Toyota,2020,1.7,Diesel,Manual,254547,Used,80151.85,Prius
2163,Mercedes,2020,3.4,Petrol,Automatic,54691,Like New,76528.36,C-Class
2164,BMW,2020,1.7,Petrol,Automatic,256055,Like New,7630.54,3 Series
2165,Ford,2020,3.3,Hybrid,Automatic,218031,New,53038.25,Explorer
2166,BMW,2020,4.4,Electric,Manual,285626,Like New,70861.07,3 Series
2167,Tesla,2020,2.1,Diesel,Manual,140777,Like New,39962.04,Model Y
2168,Mercedes,2020,3.4,Hybrid,Manual,220782,Like New,48740.55,GLA
2169,Tesla,2020,3.9,Petrol,Manual,30531,New,14812.88,Model S
2170,Mercedes,2020,5.4,Petrol,Manual,67965,Used,38126.48,GLA
2171,BMW,2020,1.2,Hybrid,Manual,172343,Used,41390.97,5 Series
2172,Ford,2020,2.2,Diesel,Automatic,158731,New,92444.87,Explorer
2173,Honda,2020,4.0,Hybrid,Manual,206089,Like New,92815.34,Fit
2174,Audi,2021,1.2,Petrol,Automatic,133021,Like New,40608.9,A3
2175,Honda,2021,4.9,Electric,Automatic,91788,Like New,88719.05,Civic
2176,Tesla,2021,3.0,Electric,Automatic,14497,Like New,55708.14,Model X
2177,Toyota,2021,3.8,Electric,Automatic,13919,Used,14728.06,Camry
2178,Audi,2021,5.2,Diesel,Manual,221370,Used,30659.1,Q7
2179,Mercedes,2021,3.1,Hybrid,Manual,137559,Used,33866.09,C-Class
2180,Mercedes,2021,4.3,Electric,Automatic,233451,New,59773.58,GLA
2181,Toyota,2021,2.7,Diesel,Manual,225226,Used,14467.78,Prius
2182,Mercedes,2021,4.7,Diesel,Automatic,281315,Like New,36266.32,C-Class
2183,Mercedes,2021,2.6,Petrol,Automatic,90045,Used,63590.12,GLA
2184,Mercedes,2021,2.6,Petrol,Manual,16065,Used,6846.34,GLA
2185,BMW,2021,4.5,Electric,Automatic,45215,Used,57658.05,X3
2186,Honda,2021,3.4,Electric,Manual,62781,New,32481.83,CR-V
2187,BMW,2021,4.7,Petrol,Automatic,56,New,33444.21,X3
2188,Honda,2021,1.3,Petrol,Manual,143949,Used,16610.1,Accord
2189,Tesla,2021,3.6,Petrol,Manual,39023,New,71765.46,Model 3
2190,BMW,2021,5.0,Diesel,Automatic,288065,Used,45968.35,X3
2191,BMW,2021,5.1,Hybrid,Manual,64377,Like New,27465.0,3 Series
2192,BMW,2021,5.2,Petrol,Manual,260339,Like New,37814.92,X5
2193,Mercedes,2021,2.7,Petrol,Automatic,91782,Like New,45333.32,E-Class
2194,Audi,2021,4.7,Electric,Automatic,134273,Like New,7550.55,Q7
2195,Mercedes,2021,2.9,Electric,Manual,64325,Used,16507.16,E-Class
2196,Honda,2021,4.2,Electric,Automatic,234907,Like New,17263.61,CR-V
2197,Honda,2021,3.2,Electric,Manual,283390,New,67088.41,CR-V
2198,Mercedes,2021,4.5,Petrol,Manual,249045,Like New,35442.74,GLC
2199,Audi,2021,5.8,Hybrid,Manual,219738,Used,48283.02,A3
2200,BMW,2021,5.4,Electric,Manual,117556,Used,8000.2,5 Series
2201,BMW,2021,3.2,Petrol,Automatic,289531,New,15489.37,5 Series
2202,Audi,2021,2.2,Hybrid,Manual,3273,New,36792.44,A3
2203,Honda,2021,2.1,Hybrid,Manual,204300,Like New,81309.61,Civic
2204,Ford,2021,1.1,Petrol,Manual,239947,New,54504.14,Mustang
2205,Toyota,2021,3.2,Diesel,Automatic,108654,New,79583.76,Camry
2206,Mercedes,2021,2.4,Diesel,Manual,116072,New,62537.06,C-Class
2207,Audi,2021,3.2,Electric,Manual,103976,New,58403.72,A4
2208,Honda,2021,2.7,Electric,Automatic,236028,Like New,51497.67,Fit
2209,Honda,2021,3.9,Diesel,Manual,280558,New,28113.77,Fit
2210,BMW,2021,3.7,Petrol,Automatic,278849,New,19439.29,X3
2211,Audi,2021,3.9,Electric,Automatic,83360,New,27099.99,Q7
2212,Toyota,2021,3.5,Hybrid,Automatic,264237,New,17022.85,RAV4
2213,Audi,2021,2.3,Electric,Manual,38665,New,9943.59,A3
2214,Ford,2021,3.2,Diesel,Manual,259285,Like New,69986.73,Focus
2215,Honda,2021,3.3,Petrol,Automatic,253978,New,24184.13,CR-V
2216,Toyota,2021,4.1,Hybrid,Automatic,164340,Like New,47373.55,RAV4
2217,Audi,2021,5.2,Diesel,Automatic,218403,New,20134.21,A3
2218,Tesla,2021,5.5,Electric,Manual,257471,Like New,27200.62,Model Y
2219,Mercedes,2021,2.9,Petrol,Manual,245259,New,41100.7,GLC
2220,BMW,2021,2.4,Hybrid,Automatic,250139,New,72943.23,X3
2221,BMW,2021,4.0,Petrol,Manual,248876,New,39239.12,3 Series
2222,Ford,2021,3.4,Electric,Manual,224321,New,50984.36,Fiesta
2223,BMW,2021,1.5,Electric,Manual,259125,New,24191.69,X3
2224,Audi,2021,3.2,Petrol,Automatic,71028,Used,9583.19,A4
2225,Mercedes,2021,1.2,Diesel,Automatic,267724,Like New,52767.6,E-Class
2226,Toyota,2021,3.1,Electric,Automatic,163041,Used,70016.62,Prius
2227,BMW,2021,4.8,Petrol,Automatic,295759,Used,18781.21,X3
2228,Ford,2021,5.6,Hybrid,Automatic,212650,Used,32130.83,Fiesta
2229,Toyota,2021,5.4,Diesel,Manual,62583,New,86190.44,Camry
2230,Tesla,2021,3.0,Electric,Manual,219182,Used,64997.58,Model 3
2231,Toyota,2021,4.4,Hybrid,Automatic,109268,Used,99400.47,Camry
2232,Ford,2021,1.8,Petrol,Automatic,9415,New,96724.18,Focus
2233,Mercedes,2021,4.5,Diesel,Manual,127309,Used,68688.27,C-Class
2234,Mercedes,2021,4.1,Hybrid,Automatic,129394,Used,80499.29,GLA
2235,BMW,2021,3.8,Hybrid,Manual,116475,Like New,25126.6,X3
2236,Audi,2021,1.8,Hybrid,Manual,50151,Like New,10605.99,A4
2237,Mercedes,2021,4.8,Petrol,Automatic,188088,Used,99072.6,C-Class
2238,Tesla,2021,5.8,Electric,Manual,28670,New,97778.49,Model Y
2239,Mercedes,2021,4.0,Electric,Manual,136343,New,26109.68,E-Class
2240,Mercedes,2021,3.1,Electric,Automatic,43039,Like New,67190.04,GLA
2241,Honda,2021,5.3,Hybrid,Automatic,247524,Used,27193.86,CR-V
2242,Honda,2021,2.2,Petrol,Automatic,25816,Used,93502.77,Fit
2243,Honda,2021,6.0,Hybrid,Automatic,130016,Used,35535.02,Fit
2244,Mercedes,2021,1.8,Hybrid,Manual,51574,New,98278.34,GLA
2245,Tesla,2021,3.7,Petrol,Automatic,110893,New,48790.77,Model S
2246,Mercedes,2021,4.6,Petrol,Automatic,220084,Used,84125.66,GLC
2247,Toyota,2021,5.1,Petrol,Automatic,20605,Like New,76664.41,Corolla
2248,Ford,2021,3.2,Petrol,Automatic,5004,New,34637.95,Explorer
2249,Tesla,2021,5.3,Diesel,Automatic,290515,New,83929.54,Model 3
2250,Toyota,2021,3.0,Hybrid,Automatic,123447,Used,41756.29,RAV4
2251,Ford,2021,3.1,Petrol,Automatic,260577,Used,78722.11,Mustang
2252,Tesla,2021,1.5,Diesel,Automatic,173327,Used,31929.43,Model Y
2253,Tesla,2021,6.0,Electric,Automatic,296508,New,36672.73,Model X
2254,Mercedes,2021,1.6,Diesel,Manual,37170,Like New,82659.21,GLA
2255,Audi,2021,1.8,Electric,Automatic,8328,New,38018.04,A3
2256,Mercedes,2021,4.4,Petrol,Manual,214340,Used,64349.62,GLA
2257,Tesla,2021,3.8,Hybrid,Automatic,192879,Like New,49328.97,Model X
2258,Ford,2021,3.2,Diesel,Manual,114380,Used,83111.28,Mustang
2259,Mercedes,2021,1.6,Hybrid,Manual,33593,New,38453.16,E-Class
2260,Audi,2021,4.7,Petrol,Manual,69634,Used,63260.96,A4
2261,Mercedes,2021,2.4,Petrol,Automatic,113394,Like New,46883.7,E-Class
2262,Tesla,2021,4.0,Electric,Manual,233982,Used,30152.88,Model 3
2263,Tesla,2021,5.1,Diesel,Automatic,291799,Used,86884.69,Model Y
2264,Audi,2021,2.1,Hybrid,Automatic,159359,Used,65510.97,A4
2265,Mercedes,2021,5.4,Diesel,Automatic,180926,Like New,56635.93,GLC
2266,Mercedes,2021,4.9,Diesel,Automatic,278491,Used,74400.55,GLC
2267,Tesla,2021,1.8,Petrol,Automatic,44397,Used,29169.95,Model S
2268,Ford,2021,1.1,Hybrid,Manual,272827,Like New,29902.45,Fiesta
2269,Honda,2021,4.1,Hybrid,Manual,126372,New,96800.26,Civic
2270,Audi,2021,5.0,Diesel,Manual,87081,New,11375.3,A4
2271,Audi,2021,4.6,Electric,Automatic,9466,Used,15126.76,A3
2272,Audi,2021,2.9,Diesel,Automatic,258852,Like New,57578.84,A4
2273,Mercedes,2021,4.0,Petrol,Manual,143279,Used,60269.62,GLA
2274,BMW,2021,1.3,Electric,Manual,118319,Used,13072.13,5 Series
2275,BMW,2021,3.2,Diesel,Automatic,282346,New,40155.51,5 Series
2276,BMW,2021,4.8,Hybrid,Manual,180394,New,61180.41,X5
2277,BMW,2021,1.8,Petrol,Manual,231329,New,52264.4,5 Series
2278,Tesla,2021,2.8,Electric,Automatic,36527,New,30274.93,Model Y
2279,Honda,2021,4.8,Petrol,Manual,62601,New,37377.59,Fit
2280,Honda,2021,5.0,Petrol,Automatic,64,New,29641.48,Accord
2281,Audi,2021,1.4,Diesel,Automatic,56232,Used,63472.77,A4
2282,Tesla,2021,3.3,Petrol,Manual,47922,Like New,85302.37,Model Y
2283,Audi,2021,5.7,Electric,Automatic,194292,New,42017.31,Q7
2284,Ford,2021,1.2,Hybrid,Manual,250396,Like New,92435.75,Focus
2285,Ford,2021,3.6,Petrol,Manual,243815,New,90352.33,Mustang
2286,Mercedes,2022,5.9,Electric,Manual,168082,Like New,18404.29,GLA
2287,Tesla,2022,6.0,Hybrid,Automatic,249220,New,38756.93,Model 3
2288,Audi,2022,3.8,Petrol,Manual,229027,New,72440.13,A4
2289,Mercedes,2022,1.0,Petrol,Manual,165746,Used,91155.16,GLC
2290,Toyota,2022,3.5,Petrol,Automatic,7274,New,87156.36,Camry
2291,Audi,2022,4.4,Hybrid,Automatic,192803,Like New,75044.95,A3
2292,BMW,2022,1.7,Petrol,Automatic,28004,New,74883.99,3 Series
2293,Mercedes,2022,1.3,Hybrid,Automatic,108199,New,41069.56,C-Class
2294,Ford,2022,2.9,Electric,Manual,122537,Like New,80076.86,Mustang
2295,Audi,2022,1.2,Petrol,Automatic,257288,New,47839.71,Q5
2296,BMW,2022,3.4,Diesel,Automatic,293271,Used,86049.42,5 Series
2297,Honda,2022,3.4,Diesel,Automatic,291749,Used,25092.59,Accord
2298,Ford,2022,1.8,Hybrid,Manual,126525,Like New,96982.34,Fiesta
2299,Toyota,2022,6.0,Petrol,Automatic,6277,New,12817.89,RAV4
2300,Mercedes,2022,2.8,Electric,Manual,81196,New,99159.41,E-Class
2301,BMW,2022,4.9,Hybrid,Manual,215838,Like New,15072.58,5 Series
2302,BMW,2022,2.2,Diesel,Manual,278642,Like New,20705.82,X3
2303,Toyota,2022,5.4,Electric,Automatic,213396,New,10355.93,Prius
2304,Toyota,2022,1.5,Hybrid,Automatic,50812,Used,92009.61,Corolla
2305,Tesla,2022,2.7,Electric,Automatic,268718,Like New,58660.28,Model 3
2306,Mercedes,2022,4.1,Electric,Manual,224839,New,17932.96,GLA
2307,Honda,2022,4.7,Diesel,Manual,131120,New,41862.62,Fit
2308,Toyota,2022,2.0,Petrol,Manual,226884,Like New,13121.42,Corolla
2309,Ford,2022,3.7,Hybrid,Manual,264997,Like New,76474.34,Fiesta
2310,Honda,2022,4.4,Diesel,Manual,204541,New,41033.39,Accord
2311,BMW,2022,1.9,Petrol,Manual,43923,New,69919.28,3 Series
2312,Audi,2022,1.4,Diesel,Manual,226137,New,56223.94,Q5
2313,Mercedes,2022,2.3,Electric,Manual,12150,Used,61393.26,E-Class
2314,Honda,2022,4.1,Petrol,Automatic,219437,Like New,98794.83,CR-V
2315,Honda,2022,3.6,Diesel,Automatic,265026,Like New,31996.91,Accord
2316,Audi,2022,3.0,Electric,Automatic,140668,New,70370.49,A3
2317,Tesla,2022,4.2,Diesel,Automatic,219882,Like New,19855.49,Model Y
2318,Honda,2022,2.6,Diesel,Automatic,95028,Used,35644.95,Accord
2319,Honda,2022,5.3,Hybrid,Automatic,205338,New,26833.9,CR-V
2320,BMW,2022,4.2,Petrol,Automatic,27453,Used,90639.13,3 Series
2321,Audi,2022,4.0,Diesel,Manual,92554,Used,17432.03,A4
2322,Honda,2022,2.6,Petrol,Automatic,298962,Used,31874.18,Civic
2323,Tesla,2022,5.3,Electric,Manual,86153,New,32744.33,Model Y
2324,Mercedes,2022,3.9,Hybrid,Automatic,15909,Used,94768.92,GLA
2325,Ford,2022,5.0,Diesel,Automatic,33800,New,77007.66,Fiesta
2326,Mercedes,2022,3.5,Electric,Manual,158795,Like New,75740.88,GLC
2327,Toyota,2022,1.2,Hybrid,Manual,235892,Used,36930.31,Corolla
2328,Mercedes,2022,4.7,Electric,Automatic,120035,Used,92220.58,GLC
2329,Toyota,2022,2.7,Diesel,Automatic,4791,Like New,43349.53,Camry
2330,Toyota,2022,1.9,Petrol,Automatic,211284,Like New,5472.39,Prius
2331,Mercedes,2022,2.1,Petrol,Manual,110879,Used,32265.3,E-Class
2332,BMW,2022,2.9,Petrol,Automatic,62471,Like New,98038.25,X3
2333,Audi,2022,1.5,Petrol,Manual,4369,New,60358.76,Q7
2334,Tesla,2022,4.7,Electric,Manual,167284,Used,97878.43,Model Y
2335,Tesla,2022,3.1,Diesel,Manual,210154,Like New,92015.29,Model S
2336,BMW,2022,5.1,Petrol,Automatic,94024,New,62488.51,5 Series
2337,Toyota,2022,1.6,Diesel,Automatic,129101,New,42611.56,RAV4
2338,BMW,2022,5.0,Electric,Manual,12026,Used,61799.07,3 Series
2339,Toyota,2022,4.5,Hybrid,Manual,21213,New,8884.27,Prius
2340,Honda,2022,5.4,Electric,Manual,261161,Like New,29726.9,Civic
2341,Mercedes,2022,5.3,Hybrid,Automatic,265161,Like New,16438.0,GLA
2342,BMW,2022,5.8,Diesel,Automatic,38059,Used,78531.99,X3
2343,Honda,2022,5.0,Electric,Manual,185102,Like New,66513.24,Accord
2344,Toyota,2022,2.0,Diesel,Manual,276109,Used,56034.53,Prius
2345,Toyota,2022,3.5,Petrol,Manual,244413,Used,98496.67,RAV4
2346,Toyota,2022,2.0,Petrol,Automatic,166000,New,17032.55,RAV4
2347,Mercedes,2022,3.8,Petrol,Manual,121266,New,32860.28,GLC
2348,Toyota,2022,5.2,Diesel,Manual,170914,Used,47149.43,RAV4
2349,Honda,2022,5.9,Hybrid,Automatic,121509,New,81224.25,CR-V
2350,Tesla,2022,1.8,Diesel,Manual,34579,New,28982.51,Model 3
2351,BMW,2022,1.6,Petrol,Automatic,133438,New,78949.96,3 Series
2352,Toyota,2022,3.8,Electric,Manual,143084,New,47957.36,Camry
2353,BMW,2022,1.5,Hybrid,Automatic,162187,Like New,8268.34,X5
2354,Audi,2022,5.3,Diesel,Manual,151460,Used,59627.42,Q5
2355,Honda,2022,4.1,Diesel,Manual,22075,Used,15895.49,Civic
2356,Toyota,2022,1.8,Hybrid,Manual,6553,Like New,59844.61,Corolla
2357,BMW,2022,1.3,Diesel,Automatic,42407,Like New,83021.14,3 Series
2358,BMW,2022,3.7,Petrol,Automatic,215530,Like New,83046.34,5 Series
2359,Mercedes,2022,1.5,Diesel,Automatic,128145,Used,10285.87,GLA
2360,Tesla,2022,4.1,Diesel,Manual,141609,Like New,76885.72,Model X
2361,Honda,2022,5.3,Petrol,Manual,19416,New,80286.31,Civic
2362,BMW,2022,5.8,Diesel,Automatic,128568,New,14879.58,3 Series
2363,Toyota,2022,3.3,Diesel,Manual,94626,New,46011.26,Corolla
2364,Tesla,2022,5.1,Hybrid,Manual,241121,New,92800.59,Model 3
2365,Mercedes,2022,1.6,Diesel,Manual,221171,New,66704.98,GLC
2366,Toyota,2022,4.3,Electric,Manual,20092,New,45216.96,Prius
2367,Toyota,2022,1.6,Hybrid,Automatic,286425,Used,57204.66,Camry
2368,Ford,2022,2.9,Petrol,Manual,164334,New,33470.72,Focus
2369,Toyota,2022,1.7,Diesel,Manual,228625,New,62063.39,Prius
2370,BMW,2022,5.2,Hybrid,Automatic,214801,Like New,90080.4,X3
2371,BMW,2022,1.8,Hybrid,Automatic,60155,New,65645.3,3 Series
2372,Tesla,2022,1.4,Electric,Manual,180889,Used,56477.64,Model Y
2373,Audi,2022,1.2,Hybrid,Manual,225075,New,45927.65,Q5
2374,Honda,2022,4.0,Electric,Manual,181142,Used,50531.23,CR-V
2375,Toyota,2022,5.6,Electric,Automatic,40910,New,19133.19,Prius
2376,Toyota,2022,1.9,Diesel,Manual,161386,Used,68362.11,Camry
2377,Honda,2022,5.8,Diesel,Manual,109869,Like New,84076.61,Civic
2378,Honda,2022,2.7,Hybrid,Manual,139325,Like New,99500.97,Civic
2379,Mercedes,2022,2.8,Hybrid,Automatic,91665,New,89113.7,C-Class
2380,Audi,2022,2.7,Electric,Manual,44406,New,99982.59,A3
2381,Tesla,2022,2.7,Electric,Manual,274383,Like New,14547.0,Model 3
2382,Mercedes,2022,4.5,Petrol,Manual,273111,New,54895.73,C-Class
2383,Toyota,2022,5.1,Diesel,Automatic,95967,Like New,40263.26,Camry
2384,Honda,2022,1.5,Hybrid,Manual,3098,New,51223.83,Civic
2385,Toyota,2022,3.0,Petrol,Manual,246464,Like New,9948.47,RAV4
2386,Honda,2022,5.1,Diesel,Automatic,29882,Used,57189.63,CR-V
2387,Audi,2022,1.2,Electric,Automatic,35079,Used,71976.9,A4
2388,Tesla,2022,2.1,Electric,Automatic,113566,New,67389.46,Model X
2389,BMW,2022,4.7,Petrol,Manual,91865,Used,99371.68,3 Series
2390,Tesla,2022,5.1,Petrol,Manual,81219,New,51956.06,Model Y
2391,BMW,2022,5.1,Diesel,Manual,222067,Like New,14881.64,X3
2392,Mercedes,2022,1.6,Petrol,Manual,220375,New,53425.53,E-Class
2393,Ford,2022,1.0,Petrol,Automatic,148346,Used,43415.6,Focus
2394,Tesla,2022,3.0,Electric,Manual,179559,Used,23171.5,Model S
2395,Honda,2022,6.0,Hybrid,Manual,111581,Like New,60269.16,Accord
2396,Toyota,2022,1.8,Petrol,Automatic,257716,Like New,55114.42,Camry
2397,Mercedes,2022,4.8,Hybrid,Automatic,175050,Like New,48494.35,E-Class
2398,BMW,2023,5.2,Electric,Automatic,126228,Like New,65488.48,X3
2399,Ford,2023,3.4,Petrol,Manual,102979,Used,47470.85,Explorer
2400,Tesla,2023,2.9,Diesel,Automatic,130439,New,24597.72,Model 3
2401,Mercedes,2023,2.5,Petrol,Automatic,220010,New,10456.34,GLA
2402,Audi,2023,2.2,Diesel,Automatic,191324,Used,45658.69,Q7
2403,Honda,2023,3.4,Hybrid,Manual,155927,Used,79597.99,Accord
2404,Mercedes,2023,3.6,Hybrid,Manual,221404,Used,55339.2,GLC
2405,Mercedes,2023,3.1,Diesel,Manual,167605,Used,84420.66,GLA
2406,Ford,2023,4.5,Electric,Manual,111174,Used,37801.08,Fiesta
2407,Tesla,2023,2.0,Diesel,Manual,226301,Like New,38267.99,Model X
2408,Ford,2023,2.8,Diesel,Automatic,133624,New,28812.32,Mustang
2409,BMW,2023,1.2,Hybrid,Manual,240660,New,16797.81,5 Series
2410,Tesla,2023,5.4,Electric,Automatic,2016,New,22769.06,Model S
2411,BMW,2023,1.3,Hybrid,Manual,93542,Like New,39098.8,5 Series
2412,Honda,2023,4.5,Hybrid,Manual,156547,New,80121.71,Fit
2413,Toyota,2023,4.3,Diesel,Manual,193242,New,36155.21,Corolla
2414,Honda,2023,1.8,Petrol,Manual,272273,Used,48550.46,CR-V
2415,Honda,2023,5.0,Petrol,Manual,168090,New,85700.41,Accord
2416,Tesla,2023,1.4,Hybrid,Manual,262701,New,14538.11,Model X
2417,Ford,2023,4.8,Diesel,Manual,27684,Like New,58288.09,Fiesta
2418,Audi,2023,1.0,Electric,Manual,54973,New,34979.46,A3
2419,Toyota,2023,2.1,Hybrid,Manual,161298,Used,32686.71,RAV4
2420,Mercedes,2023,1.4,Electric,Manual,57803,New,16248.15,E-Class
2421,Audi,2023,1.5,Hybrid,Automatic,289596,New,6740.34,A3
2422,Tesla,2023,2.7,Diesel,Manual,260228,New,12017.69,Model S
2423,Audi,2023,1.4,Petrol,Automatic,290431,Used,82246.19,A4
2424,Audi,2023,4.0,Diesel,Automatic,206132,New,71028.74,A3
2425,Audi,2023,3.4,Diesel,Manual,134511,New,86918.43,A4
2426,Toyota,2023,5.4,Petrol,Manual,294458,Used,19655.11,Corolla
2427,Toyota,2023,2.9,Electric,Automatic,237778,New,26512.16,Prius
2428,Mercedes,2023,4.7,Hybrid,Manual,13338,Used,70757.07,GLC
2429,BMW,2023,3.7,Diesel,Automatic,153144,Used,44399.6,5 Series
2430,BMW,2023,2.9,Diesel,Automatic,292021,New,35187.25,X3
2431,Mercedes,2023,5.2,Hybrid,Manual,7971,New,13155.02,C-Class
2432,Tesla,2023,1.3,Petrol,Automatic,238292,New,25330.0,Model X
2433,Audi,2023,4.7,Diesel,Manual,155183,Used,49201.46,A3
2434,Tesla,2023,3.7,Diesel,Manual,206641,New,84270.17,Model 3
2435,Tesla,2023,4.3,Electric,Manual,162948,Used,88248.92,Model S
2436,Audi,2023,3.2,Diesel,Manual,196879,New,79194.62,Q5
2437,Ford,2023,4.7,Hybrid,Automatic,193708,Used,58675.0,Fiesta
2438,Audi,2023,4.0,Electric,Manual,201675,Used,53772.43,A4
2439,Toyota,2023,3.3,Hybrid,Automatic,30105,New,16900.42,Corolla
2440,Mercedes,2023,3.7,Hybrid,Automatic,104405,New,69257.01,GLC
2441,Audi,2023,3.4,Petrol,Automatic,197167,Like New,28497.74,Q7
2442,Toyota,2023,4.4,Diesel,Automatic,217986,New,96981.66,Prius
2443,Toyota,2023,1.1,Hybrid,Manual,219779,Like New,87883.28,RAV4
2444,Mercedes,2023,2.9,Hybrid,Manual,119783,New,94009.05,E-Class
2445,Tesla,2023,3.3,Petrol,Manual,295531,Like New,88851.63,Model X
2446,BMW,2023,3.7,Petrol,Manual,19995,New,71685.11,3 Series
2447,Toyota,2023,3.4,Hybrid,Manual,111186,Like New,61088.35,Corolla
2448,Toyota,2023,2.4,Hybrid,Manual,223393,Like New,58366.77,Camry
2449,Toyota,2023,5.2,Hybrid,Automatic,224647,Like New,44340.36,Corolla
2450,Audi,2023,4.8,Petrol,Automatic,68835,New,60287.13,A3
2451,Toyota,2023,3.7,Petrol,Manual,90481,New,62302.94,Camry
2452,Mercedes,2023,1.1,Diesel,Automatic,19589,Like New,87936.63,C-Class
2453,Audi,2023,4.7,Electric,Automatic,12809,Like New,49436.04,Q5
2454,BMW,2023,4.2,Petrol,Manual,247795,New,7093.72,X3
2455,Audi,2023,1.3,Diesel,Automatic,175231,Like New,90488.55,Q7
2456,Audi,2023,1.3,Electric,Manual,57732,New,94733.24,Q5
2457,Toyota,2023,3.0,Electric,Automatic,59030,New,70061.18,RAV4
2458,Honda,2023,2.8,Hybrid,Automatic,36744,Like New,20578.86,Accord
2459,Honda,2023,1.9,Petrol,Manual,62508,Like New,33620.02,Fit
2460,Audi,2023,5.4,Electric,Automatic,263894,Like New,70193.74,Q7
2461,Mercedes,2023,2.1,Diesel,Manual,279400,New,52582.17,GLA
2462,Mercedes,2023,3.9,Hybrid,Automatic,267356,New,87344.75,GLC
2463,Toyota,2023,3.4,Electric,Automatic,148940,Used,89389.53,RAV4
2464,Audi,2023,2.5,Diesel,Manual,120403,New,47677.53,A4
2465,Honda,2023,5.7,Electric,Manual,120360,Like New,15905.62,Civic
2466,Tesla,2023,6.0,Diesel,Automatic,62821,Like New,76742.79,Model Y
2467,Toyota,2023,1.2,Hybrid,Manual,161940,Used,64002.04,RAV4
2468,Tesla,2023,4.1,Electric,Automatic,83100,Like New,37331.49,Model X
2469,BMW,2023,5.5,Electric,Automatic,168332,Used,24135.18,3 Series
2470,Honda,2023,5.1,Diesel,Manual,36282,Like New,71184.98,Civic
2471,Honda,2023,4.5,Diesel,Manual,115814,Like New,16119.24,Civic
2472,Mercedes,2023,2.7,Diesel,Automatic,285428,Used,33417.38,GLC
2473,Tesla,2023,5.7,Electric,Automatic,201495,Like New,81872.22,Model 3
2474,Mercedes,2023,3.5,Petrol,Manual,98938,New,73398.98,C-Class
2475,Ford,2023,5.1,Petrol,Manual,81397,New,41227.01,Fiesta
2476,Honda,2023,5.3,Hybrid,Manual,44134,Used,23474.3,CR-V
2477,Toyota,2023,1.2,Hybrid,Automatic,140689,Like New,90138.79,Corolla
2478,Toyota,2023,3.1,Petrol,Automatic,26325,Like New,23848.51,RAV4
2479,Tesla,2023,1.4,Petrol,Manual,89196,Used,73802.87,Model X
2480,Mercedes,2023,1.3,Hybrid,Manual,94020,Like New,19850.14,C-Class
2481,Honda,2023,1.2,Diesel,Manual,166964,Like New,91029.73,Accord
2482,Audi,2023,4.0,Petrol,Automatic,55786,Like New,32778.28,A4
2483,Toyota,2023,3.9,Petrol,Automatic,45313,Used,70375.88,Prius
2484,Ford,2023,3.4,Petrol,Automatic,162812,New,61688.81,Focus
2485,Audi,2023,2.8,Electric,Manual,13769,Like New,80236.67,A4
2486,Toyota,2023,3.1,Petrol,Automatic,255035,New,73997.21,Corolla
2487,Honda,2023,2.6,Petrol,Automatic,269051,New,11786.65,Fit
2488,BMW,2023,2.1,Diesel,Automatic,224402,Like New,23677.08,5 Series
2489,Audi,2023,4.7,Hybrid,Manual,180786,Used,72925.19,Q7
2490,Ford,2023,3.1,Diesel,Manual,273949,New,11829.18,Focus
2491,Honda,2023,3.4,Electric,Automatic,248029,Like New,23820.33,Accord
2492,BMW,2023,4.9,Electric,Manual,240464,New,5741.64,X5
2493,Ford,2023,2.3,Petrol,Automatic,162553,Used,70936.28,Fiesta
2494,BMW,2023,5.9,Diesel,Manual,6611,Like New,63555.14,3 Series
2495,BMW,2023,5.4,Hybrid,Manual,147278,Used,58735.06,X3
2496,Honda,2023,1.6,Hybrid,Manual,61768,Like New,15983.13,Fit
2497,Toyota,2023,1.8,Hybrid,Automatic,294153,Used,93901.09,Corolla
2498,Toyota,2023,3.3,Hybrid,Automatic,128131,Like New,35411.88,RAV4
2499,BMW,2023,2.9,Petrol,Manual,243181,New,10708.09,3 Series
2500,Tesla,2023,3.0,Electric,Manual,64186,Used,58543.58,Model Y
